,10070,240,4.809,4.656,,,10070,240,11.86,4.87,,,320,11,8.353991596,5.062690331,,,320,11,8.353991596,5.062690331,,,1930,30,5.792,13.802,,,1440,22,9.123452037,5.562205292
,10080,240,3.57,5.758,,,10080,240,12.71,4.91,,,330,11,9.069152039,4.929518163,,,330,11,9.069152039,4.929518163,,,1940,30,6.644,12.159,,,1450,22,8.72651484,5.453137764
,10090,240,4.394,4.802,,,10090,240,13.46,5.1,,,340,11,9.802622946,4.871523832,,,340,11,9.802622946,4.871523832,,,1950,30,4.623,12.831,,,1460,22,8.329577644,5.343831575
,10100,240,4.597,4.928,,,,,,,,,350,11,10.53609385,4.81376816,,,350,11,10.53609385,4.81376816,,,1960,30,6.935,10.926,,,1470,22,7.93811254,5.303498069
,10110,240,3.754,4.658,,,,,,,,,360,11,11.26261941,4.746227437,,,360,11,11.26261941,4.746227437,,,1970,30,7.834,12.322,,,1480,22,7.547910227,5.280109409
,10120,239,11.78,4.76,,,,,,,,,370,11,11.97293916,4.656730012,,,370,11,11.97293916,4.656730012,,,1780,31,1.784,11.06,,,1490,22,7.157918378,5.256959408
,10130,239,12.07,4.78,,,,,,,,,380,11,12.6832589,4.567232587,,,380,11,12.6832589,4.567232587,,,1790,31,2.4,10.857,,,1500,22,6.767716065,5.233570748
,10140,239,12.29,4.67,,,,,,,,,390,11,13.39210539,4.48036042,,,390,11,13.39210539,4.48036042,,,1800,31,3.016,10.654,,,1510,22,6.330369567,5.201590335
,10150,239,12.34,4.69,,,,,,,,,400,11,14.08811351,4.416160934,,,400,11,14.08811351,4.416160934,,,1810,31,3.591,10.45,,,1520,22,5.872607954,5.165791365
,10160,239,12.31,4.69,,,,,,,,,410,11,14.78433209,4.351961448,,,410,11,14.78433209,4.351961448,,,1820,31,4.14,10.245,,,1530,22,5.41484634,5.129992395
,10170,239,12.31,4.67,,,,,,,,,420,11,15.48055067,4.287523302,,,420,11,15.48055067,4.287523302,,,1830,31,4.689,10.041,,,1540,22,4.957084727,5.094193425
,10180,239,12.31,4.62,,,,,,,,,330,12,15.03667976,3.798986692,,,330,12,15.03667976,3.798986692,,,1840,31,5.321,9.899,,,1550,22,4.521632415,5.071759404
,10190,239,12.31,4.62,,,,,,,,,340,12,14.50104605,3.842422775,,,340,12,14.50104605,3.842422775,,,1850,31,5.975,9.774,,,1560,22,4.095651033,5.055053218
,10200,239,12.393,4.589,,,,,,,,,350,12,13.96541235,3.885858859,,,350,12,13.96541235,3.885858859,,,1860,31,5.34,10.444,,,1570,22,3.669880117,5.038585692
,10210,239,12.367,4.488,,,,,,,,,360,12,13.42956818,3.929294942,,,360,12,13.42956818,3.929294942,,,1870,31,4.831,10.176,,,1580,22,3.2441092,5.021879506
,10220,239,12.13,4.345,,,,,,,,,370,12,12.86952052,3.970821748,,,370,12,12.86952052,3.970821748,,,1880,31,5.266,9.875,,,1590,22,2.81202433,5.00493466
,10230,239,12.158,4.394,,,,,,,,,380,12,12.30357984,4.011871233,,,380,12,12.30357984,4.011871233,,,1890,31,5.481,9.672,,,1600,22,2.37046853,4.987512494
,10240,239,12.301,4.466,,,,,,,,,390,12,11.7374287,4.053159379,,,390,12,11.7374287,4.053159379,,,1900,31,5.892,9.281,,,1610,22,1.929123195,4.969851669
,10250,239,12.267,4.526,,,,,,,,,400,12,11.20726709,4.157453711,,,400,12,11.20726709,4.157453711,,,1910,31,6.752,9.792,,,1620,22,1.487567395,4.952429504
,10260,239,12.437,4.254,,,,,,,,,410,12,10.68110431,4.268907837,,,410,12,10.68110431,4.268907837,,,1920,31,6.194,10.027,,,1630,22,1.062217408,4.964839813
,10270,239,12.362,4.288,,,,,,,,,420,12,10.15494154,4.380123304,,,420,12,10.15494154,4.380123304,,,1930,31,7.452,8.899,,,1640,22,0.674119746,5.046938785
,10280,239,12.623,4.632,,,,,,,,,430,12,9.660348532,4.46890475,,,430,12,9.660348532,4.46890475,,,1940,31,7.015,8.88,,,1650,22,0.286022084,5.129037756
,10290,239,12.426,4.516,,,,,,,,,440,12,9.169333431,4.555060937,,,440,12,9.169333431,4.555060937,,,1950,31,6.635,8.994,,,1660,22,-0.101865113,5.210898067
,10300,239,12.297,4.591,,,,,,,,,450,12,8.678107865,4.641217125,,,450,12,8.678107865,4.641217125,,,1960,31,7.11,8.993,,,1310,23,14.93923441,5.155051674
,10310,239,12.567,4.613,,,,,,,,,460,12,8.186040439,4.728327952,,,460,12,8.186040439,4.728327952,,,1970,31,8.146,7.842,,,1320,23,14.49978326,5.155051674
,10250,257,12.62,6.95,,,10250,257,12.62,6.95,,,470,12,7.691447431,4.817825377,,,470,12,7.691447431,4.817825377,,,2040,33,0.146,10.352,,,1330,23,14.06033211,5.155051674
,10260,257,11.68,7.09,,,10260,257,11.68,7.09,,,480,12,7.196854424,4.907322802,,,480,12,7.196854424,4.907322802,,,2050,33,0.763,10.294,,,1340,23,13.62088096,5.155051674
,10270,257,10.74,7.2,,,10270,257,10.74,7.2,,,490,12,6.702261416,4.996820227,,,490,12,6.702261416,4.996820227,,,2060,33,1.38,10.237,,,1350,23,13.17637865,5.166268684
,10280,257,9.72,7.1,,,10280,257,9.72,7.1,,,500,12,6.229767245,5.095386724,,,500,12,6.229767245,5.095386724,,,2070,33,1.996,10.154,,,1360,23,12.73061355,5.180349613
,10290,257,8.73,7.09,,,10290,257,8.73,7.09,,,510,12,5.808837026,5.214716624,,,510,12,5.808837026,5.214716624,,,2080,33,2.613,9.974,,,1370,23,12.28505891,5.194430541
,10300,257,7.74,6.97,,,10300,257,7.74,6.97,,,520,12,5.387906806,5.334046524,,,520,12,5.387906806,5.334046524,,,2090,33,3.23,9.792,,,1380,23,11.84918567,5.189418685
,10310,257,6.86,6.75,,,10310,257,6.86,6.75,,,530,12,4.966976587,5.453376423,,,530,12,4.966976587,5.453376423,,,2100,33,3.825,9.619,,,1390,23,11.42825545,5.156483633
,10320,257,6.04,6.45,,,10320,257,6.04,6.45,,,540,12,4.53952195,5.563159931,,,540,12,4.53952195,5.563159931,,,2110,33,4.37,9.462,,,1400,23,11.00732523,5.12330992
,10330,257,7.749,6.742,,,10330,257,5.37,6.15,,,550,12,4.053978942,5.587741891,,,550,12,4.053978942,5.587741891,,,2120,33,4.342,9.184,,,1410,23,10.58639501,5.090136208
,10340,257,6.524,7.633,,,10340,257,4.44,6.01,,,560,12,3.568225469,5.61208519,,,560,12,3.568225469,5.61208519,,,2130,33,4.501,9.312,,,1420,23,10.182302,5.030948578
,10350,257,7.174,7.666,,,10350,257,3.84,5.72,,,570,12,3.082471996,5.63666715,,,570,12,3.082471996,5.63666715,,,2140,33,4.19,9.144,,,1430,23,9.782418295,4.965317133
,10360,257,6.918,7.929,,,10360,257,2.8,5.7,,,580,12,2.61103015,5.67175014,,,580,12,2.61103015,5.67175014,,,2150,33,4.556,8.749,,,1440,23,9.382534587,4.899685688
,10370,257,7.9,7.806,,,10370,257,1.85,5.51,,,590,12,2.197045279,5.748598596,,,590,12,2.197045279,5.748598596,,,2160,33,5.064,8.502,,,1450,23,8.982650879,4.834054243
,10380,257,4.827,8.568,,,10380,257,1.07,5.44,,,600,12,1.782849944,5.825685711,,,600,12,1.782849944,5.825685711,,,2170,33,5.096,8.231,,,1460,23,8.578978799,4.766990839
,10390,257,4.993,8.953,,,10390,257,0.06,5.22,,,610,12,1.378546468,5.890839836,,,610,12,1.378546468,5.890839836,,,2180,33,5.105,8.707,,,1470,23,8.174043928,4.699688776
,10400,257,6.85,7.732,,,10400,257,-1.01,4.99,,,620,12,1.062848804,5.85122231,,,620,12,1.062848804,5.85122231,,,2190,33,6.052,8.054,,,1480,23,7.769319522,4.632386712
,10410,257,6.991,8.716,,,10410,257,-1.76,4.92,,,630,12,0.747151139,5.811366123,,,630,12,0.747151139,5.811366123,,,2200,33,5.306,8.455,,,1490,23,7.364595116,4.565084649
,10420,257,6.638,9.061,,,10420,257,-2.96,4.66,,,640,12,0.347898826,5.92186561,,,640,12,0.347898826,5.92186561,,,2210,33,6.142,8.143,,,1500,23,6.910411409,4.530240318
,10430,257,6.964,7.837,,,10430,257,-3.93,4.45,,,650,12,-0.08692209,6.097041903,,,650,12,-0.08692209,6.097041903,,,2220,33,7.601,7.613,,,1510,23,6.45075561,4.498737225
,10440,257,6.25,8.541,,,10440,257,-4.95,4.36,,,330,13,14.89482627,3.244818637,,,330,13,14.89482627,3.244818637,,,2230,33,7.435,7.063,,,1520,23,5.991099811,4.467234131
,10250,258,-1.72,7.41,,,10250,258,-1.72,7.41,,,340,13,14.32362397,3.25341039,,,340,13,14.32362397,3.25341039,,,2110,35,0.182,8.361,,,1530,23,5.534600988,4.437162996
,10260,258,-0.77,7.3,,,10260,258,-0.77,7.3,,,350,13,13.75242166,3.262002142,,,350,13,13.75242166,3.262002142,,,2120,35,0.638,8.321,,,1540,23,5.107988211,4.417831553
,10270,258,0.16,7.28,,,10270,258,0.16,7.28,,,360,13,13.183324,3.271309875,,,360,13,13.183324,3.271309875,,,2130,35,1.094,8.281,,,1550,23,4.681375433,4.398500109
,10280,258,1.05,7.19,,,10280,258,1.05,7.19,,,370,13,12.63464146,3.28849338,,,370,13,12.63464146,3.28849338,,,2140,35,1.56,8.228,,,1560,23,4.254762656,4.379168665
,10290,258,1.96,7.18,,,10290,258,1.96,7.18,,,380,13,12.08595892,3.305438226,,,380,13,12.08595892,3.305438226,,,2150,35,2.04,8.153,,,1570,23,3.828149879,4.357211963
,10300,258,2.91,7.26,,,10300,258,2.91,7.26,,,390,13,11.53980196,3.36032998,,,390,13,11.53980196,3.36032998,,,2160,35,2.52,8.079,,,1580,23,3.401537102,4.331436705
,10310,258,3.6,7.4,,,10310,258,3.6,7.4,,,400,13,10.99953802,3.50352586,,,400,13,10.99953802,3.50352586,,,2170,35,2.993,8.024,,,1590,23,2.974924325,4.305661447
,10320,258,4.43,7.61,,,10320,258,4.43,7.61,,,410,13,10.45948455,3.64672174,,,410,13,10.45948455,3.64672174,,,2180,35,3.437,8.05,,,1600,23,2.548311547,4.279647528
,10330,258,3.104,7.1,,,10330,258,5.28,7.78,,,420,13,9.920904338,3.777984629,,,420,13,9.920904338,3.777984629,,,2190,35,3.633,7.543,,,1610,23,2.135589467,4.302558869
,10340,258,3.272,7.1,,,10340,258,6.15,7.92,,,430,13,9.386112494,3.881085663,,,430,13,9.386112494,3.881085663,,,2200,35,4.243,7.649,,,1620,23,1.728549945,4.346472272
,10350,258,4.666,6.915,,,10350,258,7.51,7.89,,,440,13,8.851531116,3.984425356,,,440,13,8.851531116,3.984425356,,,2210,35,3.869,7.241,,,1630,23,1.321720888,4.390147016
,10360,258,4.692,5.983,,,10360,258,8.15,7.88,,,450,13,8.316739272,4.08752639,,,450,13,8.316739272,4.08752639,,,2220,35,4.704,6.685,,,1640,23,0.914891832,4.433821759
,10370,258,4.336,6.446,,,10370,258,8.87,7.89,,,460,13,7.827618357,4.183944949,,,460,13,7.827618357,4.183944949,,,2230,35,5.449,6.165,,,1650,23,0.50785231,4.477735162
,10380,258,3.91,5.399,,,10380,258,9.8,7.7,,,470,13,7.369014883,4.275590312,,,470,13,7.369014883,4.275590312,,,2240,35,5.973,6.787,,,1660,23,0.101023253,4.521409906
,10390,258,4.059,5.353,,,10390,258,10.7,7.59,,,480,13,6.910200944,4.367474335,,,480,13,6.910200944,4.367474335,,,2250,35,5.232,6.693,,,1310,24,14.93586697,4.412581037
,10400,258,3.399,6.316,,,10400,258,11.4,7.6,,,490,13,6.45159747,4.459358358,,,490,13,6.45159747,4.459358358,,,2260,35,5.278,6.613,,,1320,24,14.47873675,4.398738769
,10410,258,3.582,6.963,,,10410,258,12.01,7.36,,,500,13,5.996782369,4.548617123,,,500,13,5.996782369,4.548617123,,,2270,35,6.08,6.825,,,1330,24,14.021817,4.38513516
,10420,258,3.588,6.803,,,10420,258,12.47,7.05,,,510,13,5.543861453,4.636682589,,,510,13,5.543861453,4.636682589,,,2280,35,5.632,6.236,,,1340,24,13.56468678,4.371531551
,10430,258,4.339,6.552,,,10430,258,13.29,7.02,,,520,13,5.090940537,4.724986715,,,520,13,5.090940537,4.724986715,,,2290,35,6.976,5.958,,,1350,24,13.12586703,4.347188252
,10440,258,4.019,6.279,,,10440,258,13.77,6.59,,,530,13,4.638019621,4.813052181,,,530,13,4.638019621,4.813052181,,,2300,35,6.786,6.069,,,1360,24,12.69462402,4.318071756
,10250,259,-2.22,6.66,,,10250,259,-2.22,6.66,,,540,13,4.178784752,4.896344451,,,540,13,4.178784752,4.896344451,,,2150,36,14.859,6.125,,,1370,24,12.26338101,4.288955261
,10260,259,-1.22,6.45,,,10260,259,-1.22,6.45,,,550,13,3.663776628,4.934052699,,,550,13,3.663776628,4.934052699,,,2160,36,14.227,6.202,,,1380,24,11.83234846,4.259838765
,10270,259,-0.17,6.32,,,10270,259,-0.17,6.32,,,560,13,3.148768505,4.971760948,,,560,13,3.148768505,4.971760948,,,2170,36,13.596,6.278,,,1390,24,11.45940429,4.119745463
,10280,259,0.82,6.31,,,10280,259,0.82,6.31,,,570,13,2.633549917,5.009230536,,,570,13,2.633549917,5.009230536,,,2180,36,12.975,6.344,,,1400,24,11.12560663,3.905906282
,10290,259,1.74,6.31,,,10290,259,1.74,6.31,,,580,13,2.132011561,5.081067136,,,580,13,2.132011561,5.081067136,,,2190,36,12.369,6.391,,,1410,24,10.79180896,3.691828442
,10300,259,2.64,6.36,,,10300,259,2.64,6.36,,,590,13,1.662042971,5.232138789,,,590,13,1.662042971,5.232138789,,,2200,36,11.762,6.439,,,1420,24,10.42307409,3.524527922
,10310,259,3.46,6.61,,,10310,259,3.46,6.61,,,600,13,1.191863916,5.383449102,,,600,13,1.191863916,5.383449102,,,2210,36,11.103,6.487,,,1430,24,10.03918573,3.377036166
,10320,259,4.33,6.82,,,10320,259,4.33,6.82,,,610,13,0.729261605,5.539771271,,,610,13,0.729261605,5.539771271,,,2220,36,10.438,6.535,,,1440,24,9.655297369,3.22954441
,10330,259,2.434,6.818,,,10330,259,5.19,6.99,,,620,13,0.283496503,5.70826509,,,620,13,0.283496503,5.70826509,,,2230,36,11.092,7.33,,,1450,24,9.232052034,3.135273789
,10340,259,2.4,6.173,,,10340,259,6.09,7.08,,,460,14,14.69046465,3.247921214,,,460,14,14.69046465,3.247921214,,,2240,36,9.269,8.015,,,1460,24,8.716412515,3.165106264
,10350,259,2.885,5.971,,,10350,259,6.99,7.02,,,470,14,14.05906932,3.31307534,,,470,14,14.05906932,3.31307534,,,2250,36,10.119,7.382,,,1470,24,8.200772997,3.194938739
,10360,259,2.256,5.319,,,10360,259,7.87,7.03,,,480,14,13.42767399,3.378229465,,,480,14,13.42767399,3.378229465,,,2260,36,8.574,7.913,,,1480,24,7.685133478,3.224771214
,10370,259,3.812,5.598,,,10370,259,8.42,7,,,490,14,12.79880425,3.445054209,,,490,14,12.79880425,3.445054209,,,2270,36,9.471,7.05,,,1490,24,7.172019541,3.269639256
,10380,259,2.035,5.383,,,10380,259,9.45,7.11,,,500,14,12.19203334,3.529301118,,,500,14,12.19203334,3.529301118,,,2280,36,9.292,7.346,,,1500,24,6.664798627,3.349112969
,10390,259,2.839,5.865,,,10390,259,10.03,6.97,,,510,14,11.58547289,3.613548027,,,510,14,11.58547289,3.613548027,,,2290,36,8.843,8.021,,,1510,24,6.157367247,3.428825342
,10400,259,2.947,5.276,,,10400,259,10.66,7,,,520,14,10.97891244,3.697794937,,,520,14,10.97891244,3.697794937,,,2300,36,6.524,9.258,,,1520,24,5.650146333,3.508299056
,10410,259,3.264,5.235,,,10410,259,11.24,6.95,,,530,14,10.38771595,3.843854734,,,530,14,10.38771595,3.843854734,,,2310,36,8.482,7.403,,,1530,24,5.189017278,3.556031016
,10420,259,3.469,4.997,,,10420,259,11.54,6.75,,,540,14,9.803043876,4.01616711,,,540,14,9.803043876,4.01616711,,,2320,36,9.156,7.225,,,1540,24,4.796710313,3.556031016
,10430,259,4.039,4.379,,,10430,259,12.04,6.66,,,550,14,9.218371802,4.188479485,,,550,14,9.218371802,4.188479485,,,2330,36,10.449,7.086,,,1550,24,4.404403349,3.556031016
,10440,259,4.502,4.204,,,10440,259,12.4,6.56,,,560,14,8.636646239,4.34981351,,,560,14,8.636646239,4.34981351,,,2340,36,9.027,7.046,,,1560,24,4.01230685,3.556031016
,10260,260,12.23,6.63,,,10260,260,12.23,6.63,,,570,14,8.080807884,4.410910418,,,570,14,8.080807884,4.410910418,,,2200,37,6.003,12.44,,,1570,24,3.619999886,3.556031016
,10270,260,11.23,6.65,,,10270,260,11.23,6.65,,,580,14,7.52496953,4.472007327,,,580,14,7.52496953,4.472007327,,,2210,37,6.024,12.111,,,1580,24,3.096362693,3.528346479
,10280,260,10.06,6.75,,,10280,260,10.06,6.75,,,590,14,6.969131175,4.533342896,,,590,14,6.969131175,4.533342896,,,2220,37,6.046,11.782,,,1590,24,2.572515035,3.500423282
,10290,260,9.18,6.58,,,10290,260,9.18,6.58,,,600,14,6.41245096,4.602315578,,,600,14,6.41245096,4.602315578,,,2230,37,6.072,11.445,,,1600,24,2.048877842,3.472738746
,10300,260,8.13,6.48,,,10300,260,8.13,6.48,,,610,14,5.853245164,4.702791353,,,610,14,5.853245164,4.702791353,,,2240,37,6.109,11.091,,,1610,24,1.525240649,3.445054209
,10310,260,7.21,6.05,,,10310,260,7.21,6.05,,,620,14,5.293828902,4.803267129,,,620,14,5.293828902,4.803267129,,,2250,37,6.145,10.737,,,1620,24,1.040118572,3.501377922
,10320,260,6.24,5.75,,,10320,260,6.24,5.75,,,630,14,4.734412641,4.903742905,,,630,14,4.734412641,4.903742905,,,2260,37,6.175,10.379,,,1630,24,0.571623238,3.593739264
,10330,260,5.24,5.55,,,10330,260,5.24,5.55,,,640,14,4.205303355,4.979636721,,,640,14,4.205303355,4.979636721,,,2270,37,6.196,10.012,,,1640,24,0.103127904,3.686100607
,10340,260,7.358,6.911,,,10340,260,4.34,5.3,,,650,14,3.721864999,5.018299609,,,650,14,3.721864999,5.018299609,,,2280,37,6.022,9.257,,,1230,25,3.849406855,4.590143928
,10350,260,7.084,6.346,,,10350,260,3.49,5.13,,,660,14,3.238216177,5.056962496,,,660,14,3.238216177,5.056962496,,,2290,37,6.17,9.213,,,1240,25,4.039246384,4.668424342
,10360,260,8.341,7.091,,,10360,260,2.58,4.96,,,670,14,2.75477782,5.095625384,,,670,14,2.75477782,5.095625384,,,2300,37,6.203,9.02,,,1250,25,4.228875448,4.746704757
,10370,260,6.287,7.281,,,10370,260,1.74,4.76,,,680,14,2.288387137,5.0996826,,,680,14,2.288387137,5.0996826,,,2310,37,6.175,7.848,,,1260,25,4.418714977,4.824746511
,10380,260,5.97,7.101,,,10380,260,0.89,4.4,,,690,14,1.829152268,5.088942909,,,690,14,1.829152268,5.088942909,,,2320,37,6.225,7.592,,,1270,25,4.608554505,4.903026925
,10390,260,6.419,7.098,,,10390,260,-0.02,4.16,,,700,14,1.382124375,5.12330992,,,700,14,1.382124375,5.12330992,,,2330,37,6.402,7.003,,,1280,25,4.798183569,4.98130734
,10400,260,7.857,6.179,,,10400,260,-0.97,3.95,,,710,14,0.947092993,5.202783634,,,710,14,0.947092993,5.202783634,,,2340,37,6.146,6.346,,,1290,25,4.988023098,5.059587754
,10410,260,5.502,7.344,,,10410,260,-1.66,3.83,,,720,14,0.590144167,5.482970239,,,720,14,0.590144167,5.482970239,,,2350,37,6.533,6.272,,,1300,25,5.225427742,5.10015992
,10420,260,6.963,6.743,,,10420,260,-3.04,3.54,,,730,14,0.233405807,5.763156843,,,730,14,0.233405807,5.763156843,,,2360,37,6.143,5.154,,,1310,25,5.46262192,5.140732086
,10430,260,5.482,8.673,,,10430,260,-3.95,3.39,,,460,15,15.06930185,4.009484635,,,460,15,15.06930185,4.009484635,,,2370,37,6.103,4.969,,,1320,25,5.700026564,5.181542912
,10440,260,4.005,10.052,,,10440,260,-4.92,3.45,,,470,15,14.45474373,4.047670203,,,470,15,14.45474373,4.047670203,,,2380,37,5.97,5.266,,,1330,25,5.937431208,5.222115078
,10450,260,8.548,9.027,,,10450,260,-5.91,3.55,,,480,15,13.84018561,4.085855771,,,480,15,13.84018561,4.085855771,,,2390,37,6.271,5.86,,,1340,25,6.175256782,5.29108776
,10280,261,12.7,7,,,10280,261,12.7,7,,,490,15,13.21720888,4.162704227,,,490,15,13.21720888,4.162704227,,,2440,40,14.886,6.563,,,1350,25,6.414345146,5.426885186
,10290,261,11.59,7.14,,,10290,261,11.59,7.14,,,500,15,12.58581356,4.27821557,,,500,15,12.58581356,4.27821557,,,2450,40,14.182,6.802,,,1360,25,6.653643976,5.562443952
,10300,261,10.83,7.5,,,10300,261,10.83,7.5,,,510,15,11.95441823,4.393726913,,,510,15,11.95441823,4.393726913,,,2460,40,13.477,7.04,,,1370,25,6.89273234,5.698002718
,10310,261,9.75,7.48,,,10310,261,9.75,7.48,,,520,15,11.35627639,4.500646503,,,520,15,11.35627639,4.500646503,,,2470,40,12.735,7.24,,,1380,25,7.131820705,5.833561484
,10320,261,8.72,7.31,,,10320,261,8.72,7.31,,,530,15,10.80780431,4.594678464,,,530,15,10.80780431,4.594678464,,,2480,40,11.989,7.435,,,1390,25,7.361017209,5.942629013
,10330,261,7.78,6.96,,,10330,261,7.78,6.96,,,540,15,10.25912177,4.688471765,,,540,15,10.25912177,4.688471765,,,2490,40,11.28,7.612,,,1400,25,7.588950923,6.048593964
,10340,261,6.79,6.6,,,10340,261,6.79,6.6,,,550,15,9.708965972,4.779878469,,,550,15,9.708965972,4.779878469,,,2500,40,10.587,7.781,,,1410,25,7.817095102,6.154797575
,10350,261,5.8,6.27,,,10350,261,5.8,6.27,,,560,15,9.143446223,4.846941872,,,560,15,9.143446223,4.846941872,,,2510,40,9.893,7.934,,,1420,25,8.021456723,6.251693453
,10360,261,8.473,7.808,,,10360,261,4.75,5.96,,,570,15,8.577716008,4.914243936,,,570,15,8.577716008,4.914243936,,,2520,40,10.269,8.038,,,1430,25,8.171097416,6.32710995
,10370,261,7.899,8.594,,,10370,261,3.85,5.75,,,580,15,8.012196258,4.98130734,,,580,15,8.012196258,4.98130734,,,2530,40,9.733,8.916,,,1440,25,8.320527644,6.402287787
,10380,261,8.439,7.258,,,10380,261,3.08,5.8,,,590,15,7.484981159,5.085601672,,,590,15,7.484981159,5.085601672,,,2540,40,8.7,8.965,,,1450,25,8.470168337,6.477704284
,10390,261,7.952,7.58,,,10390,261,2.15,5.61,,,600,15,6.961975361,5.194191881,,,600,15,6.961975361,5.194191881,,,2550,40,7.967,9.481,,,1460,25,8.610969495,6.545960987
,10400,261,6.473,7.889,,,10400,261,1.07,5.24,,,610,15,6.438969564,5.30254343,,,610,15,6.438969564,5.30254343,,,2560,40,4.817,10.444,,,1470,25,8.743141584,6.607057895
,10410,261,7.529,7.368,,,10410,261,0.16,4.93,,,620,15,5.91406958,5.36244704,,,620,15,5.91406958,5.36244704,,,2570,40,7.738,9.567,,,1480,25,8.875313673,6.668154804
,10420,261,6.912,6.981,,,10420,261,-0.79,4.82,,,630,15,5.387906806,5.390131577,,,630,15,5.387906806,5.390131577,,,2580,40,5.504,10.122,,,1490,25,9.007485762,6.729013053
,10430,261,6.273,8.481,,,10430,261,-1.43,4.65,,,640,15,4.861744032,5.417577454,,,640,15,4.861744032,5.417577454,,,2590,40,7.027,9.558,,,1500,25,9.10051134,6.780802229
,10440,261,5.03,9.619,,,10440,261,-2.83,4.38,,,650,15,4.453231255,5.431658382,,,650,15,4.453231255,5.431658382,,,2600,40,5.112,12.675,,,1510,25,9.038003203,6.794883158
,10450,261,4.319,9.576,,,10450,261,-3.84,4.39,,,660,15,4.025145222,5.463877455,,,660,15,4.025145222,5.463877455,,,2610,40,10.399,7.652,,,1520,25,8.9752846,6.809202746
,10460,261,8.062,8.627,,,10460,261,-4.79,4.49,,,670,15,3.551598725,5.538339312,,,670,15,3.551598725,5.538339312,,,2620,40,10.373,8.799,,,1530,25,8.912776462,6.823283674
,10470,261,8.016,7.49,,,10470,261,-5.76,4.6,,,680,15,3.163921993,5.546931065,,,680,15,3.163921993,5.546931065,,,2630,40,9.618,9.518,,,1540,25,8.85005786,6.837603262
,10300,263,-1.98,5.1,,,10300,263,-1.98,5.1,,,690,15,2.82191619,5.536907353,,,690,15,2.82191619,5.536907353,,,2440,41,15.281,9.021,,,1550,25,8.787339257,6.85192285
,10310,263,-1.02,5.22,,,10310,263,-1.02,5.22,,,700,15,2.494011549,5.508984157,,,700,15,2.494011549,5.508984157,,,2450,41,14.506,9.021,,,1560,25,8.72483112,6.866003778
,10320,263,-0.19,5.44,,,10320,263,-0.19,5.44,,,710,15,2.178313885,5.416145495,,,710,15,2.178313885,5.416145495,,,2460,41,13.732,9.021,,,1570,25,8.662112517,6.880323366
,10330,263,0.7,5.76,,,10330,263,0.7,5.76,,,720,15,1.859038313,5.306123327,,,720,15,1.859038313,5.306123327,,,2470,41,12.958,9.021,,,1580,25,8.599604379,6.894404294
,10340,263,1.57,6.1,,,10340,263,1.57,6.1,,,730,15,1.5363953,5.178917654,,,730,15,1.5363953,5.178917654,,,2480,41,12.151,9.196,,,1590,25,8.45669857,6.857650685
,10350,263,2.59,6.4,,,10350,263,2.59,6.4,,,740,15,1.099259268,5.105410435,,,740,15,1.099259268,5.105410435,,,2490,41,11.34,9.391,,,1600,25,8.29400904,6.808009447
,10360,263,3.57,6.63,,,10360,263,3.57,6.63,,,750,15,0.673488351,5.272710955,,,750,15,0.673488351,5.272710955,,,2500,41,10.535,9.598,,,1610,25,8.131109045,6.758606868
,10370,263,4.4,6.8,,,10370,263,4.4,6.8,,,760,15,0.291494177,5.562682612,,,760,15,0.291494177,5.562682612,,,2510,41,9.755,9.857,,,1620,25,7.96820905,6.70896563
,10380,263,2.319,6.127,,,10380,263,5.28,6.87,,,770,15,0.064823254,5.929741384,,,770,15,0.064823254,5.929741384,,,2520,41,10.811,9.854,,,1630,25,7.805519521,6.659563051
,10390,263,1.339,6.016,,,10390,263,6.13,6.89,,,490,16,0.261397666,7.244040901,,,490,16,0.261397666,7.244040901,,,2530,41,10.507,9.946,,,1640,25,7.695446268,6.555268719
,10400,263,1.147,5.995,,,10400,263,7.08,6.94,,,500,16,0.350003477,7.130916156,,,500,16,0.350003477,7.130916156,,,2540,41,11.882,8.589,,,1650,25,7.637989293,6.396082632
,10410,263,1.548,6.085,,,10410,263,8,6.96,,,510,16,0.438609288,7.017791411,,,510,16,0.438609288,7.017791411,,,2550,41,8.892,10.165,,,1660,25,7.580532318,6.236896546
,10420,263,1.913,5.332,,,10420,263,8.88,7,,,520,16,0.5272151,6.904905325,,,520,16,0.5272151,6.904905325,,,2560,41,9.595,10.01,,,1670,25,7.546647436,6.060288294
,10430,263,2.042,5.576,,,10430,263,9.65,6.89,,,530,16,0.611822074,6.825670272,,,530,16,0.611822074,6.825670272,,,2570,41,8.713,10.96,,,1680,25,7.606840457,5.813036742
,10440,263,2.143,5.36,,,10440,263,10.44,6.9,,,540,16,0.686958118,6.825670272,,,540,16,0.686958118,6.825670272,,,2580,41,9.491,10.448,,,1690,25,7.667033479,5.565785189
,10450,263,2.807,5.681,,,10450,263,10.99,6.91,,,550,16,0.762094162,6.825670272,,,550,16,0.762094162,6.825670272,,,2590,41,9.365,10.485,,,1700,25,7.707653245,5.31423776
,10460,263,2.677,5.535,,,10460,263,11.63,6.74,,,560,16,0.848805787,6.814453261,,,560,16,0.848805787,6.814453261,,,2600,41,9.331,10.043,,,1710,25,7.719439291,5.055530537
,10470,263,3.767,5.691,,,10470,263,12.08,6.58,,,570,16,0.946672063,6.7922579,,,570,16,0.946672063,6.7922579,,,2610,41,7.807,11.822,,,1720,25,7.731014872,4.797061974
